"CustomerID","Keycode","ResponseDate","PreviousOrders","MarketingChannel","Type","Zip","Age","Segment","TotalSpending","TotalPurchases"
180995425,"AS3","01/20/2010",17,"F","R",48103,87,"A",NA,NA
180996845,"AA4","01/19/2010",14,"F","R",48035,89,"A",NA,NA
180998361,"BC8","01/19/2010",14,"F","R",48601,86,"A",20,2
181007642,"AA4","01/26/2010",10,"F","R",53227,84,"A",NA,NA
181011503,"BH4","01/22/2010",18,"F","R",56256,88,"A",NA,NA
181011636,"AX7","01/22/2010",13,"F","R",56320,88,"A",40,4
181014887,"AP1","01/19/2010",11,"F","R",60152,85,"A",NA,NA
181029083,"AS9","01/20/2010",16,"F","R",70359,80,"A",NA,NA
181048331,"AA4","01/13/2010",6,"F","R",91403,84,"A",NA,NA
181050014,"AF7","01/11/2010",17,"C","R",98584,82,"A",NA,NA
181055435,"AF8","01/11/2010",14,"F","R",95503,92,"A",NA,NA
181055476,"AF8","01/17/2010",9,"F","R",95540,85,"A",NA,NA
181073289,"AA3","01/21/2010",10,"F","R",7417,84,"A",515,32
181073990,"AA5","01/21/2010",11,"F","R",7670,82,"A",20.05,2
181085903,"AF4","01/11/2010",16,"F","N",13212,102,"A",NA,NA
181085929,"AF4","01/07/2010",11,"F","R",13215,82,"A",NA,NA
181092792,"BA6","01/23/2010",16,"F","R",15632,85,"A",NA,NA
181098526,"AD3","01/25/2010",12,"F","R",18976,79,"A",NA,NA
181105602,"AA1","01/26/2010",9,"F","R",15424,81,"A",55,4
181111253,"AF4","01/12/2010",9,"F","R",24301,90,"A",15,1
181113721,"BH7","01/22/2010",15,"F","R",28451,83,"A",NA,NA
181122698,"AC9","01/21/2010",10,"F","R",33711,90,"A",NA,NA
181131491,"AA1","01/23/2010",7,"F","R",44052,89,"A",NA,NA
181132507,"AA1","01/21/2010",16,"F","R",44130,78,"A",NA,NA
181132986,"AA6","01/14/2010",16,"F","R",44273,89,"A",10,1
181134024,"AA3","01/12/2010",16,"F","R",44708,88,"A",NA,NA
181139940,"AU8","01/20/2010",7,"F","R",46901,92,"A",NA,NA
181144916,"AA2","01/17/2010",11,"F","R",85375,82,"A",NA,NA
181152364,"AA6","01/25/2010",13,"F","R",93111,86,"A",10,1
181152877,"AA1","01/20/2010",15,"F","R",53217,85,"A",NA,NA
181158817,"AD1","01/03/2010",15,"C","R",55372,87,"A",NA,NA
181159161,"AB8","01/14/2010",11,"F","R",55438,86,"A",NA,NA
181159807,"AF5","01/08/2010",14,"F","R",55744,84,"A",NA,NA
181171091,"AE2","01/13/2010",9,"F","R",63119,86,"A",NA,NA
181172347,"AD7","01/26/2010",14,"F","R",63033,82,"C",5,1
181176009,"AV4","01/19/2010",12,"F","R",66047,86,"A",NA,NA
181213851,"AA4","01/12/2010",11,"F","R",95682,75,"A",NA,NA
181242660,"AD5","01/21/2010",10,"F","N",3053,82,"A",NA,NA
181243577,"AW5","01/20/2010",9,"F","R",3103,86,"A",NA,NA
181247883,"AY6","01/16/2010",14,"F","R",6335,84,"A",NA,NA
181258823,"AA4","01/25/2010",9,"F","R",6896,84,"A",NA,NA
181275306,"AF4","01/21/2010",9,"F","R",13039,82,"A",NA,NA
181295858,"AE4","01/25/2010",14,"F","R",19087,84,"A",40,4
181325770,"AA6","01/21/2010",7,"F","N",29803,83,"A",NA,NA
181355819,"AA3","01/21/2010",10,"F","R",44202,81,"A",NA,NA
181356361,"AA2","01/25/2010",13,"C","R",44124,85,"A",20,2
181403718,"AK3","01/26/2010",9,"F","R",59301,84,"A",15,1
181407610,"AF6","01/08/2010",14,"F","R",36532,85,"A",NA,NA
181415530,"BF1","01/21/2010",12,"F","R",61081,82,"A",5,1
181416215,"AA6","01/15/2010",20,"F","R",22150,83,"A",60,4
181464116,"AA2","01/12/2010",9,"F","N",85250,82,"A",NA,NA
181480377,"AA6","01/14/2010",13,"F","R",90805,100,"A",NA,NA
181482993,"AG2","01/02/2010",17,"E","R",98204,91,"A",NA,NA
181485731,"AB8","01/13/2010",8,"F","R",92057,81,"A",NA,NA
181489717,"AA6","01/21/2010",13,"F","R",92260,82,"A",NA,NA
181494584,"AA5","01/25/2010",10,"F","R",94025,90,"A",55,3
181520149,"AA1","01/23/2010",10,"F","R",3455,84,"A",30,3
181535733,"BF4","01/20/2010",15,"F","R",34952,80,"A",NA,NA
181542937,"BA8","01/25/2010",10,"F","R",15146,88,"A",10,1
181555723,"AA4","01/26/2010",10,"F","R",21014,89,"A",30,6
181562885,"AF4","01/11/2010",10,"F","R",25315,83,"A",NA,NA
181594680,"AX5","01/18/2010",13,"F","R",46307,88,"A",NA,NA
181599382,"AA5","01/23/2010",10,"F","R",48230,86,"A",NA,NA
181599671,"AC9","01/12/2010",13,"F","R",48506,94,"A",5,1
181608621,"BH4","01/23/2010",10,"F","R",55355,83,"A",NA,NA
181610064,"AX7","01/20/2010",11,"F","R",55902,83,"A",NA,NA
181612615,"AA5","01/21/2010",11,"F","R",60002,88,"A",NA,NA
181615055,"AA4","01/22/2010",9,"F","R",60459,90,"A",30,3
181650011,"AA6","01/25/2010",8,"F","R",93110,63,"A",NA,NA
181654765,"AV9","01/21/2010",6,"F","R",92315,82,"A",15,1
181660051,"AA4","01/26/2010",12,"F","R",94803,88,"A",200,8
181678095,"AV7","01/19/2010",13,"F","R",4212,85,"A",NA,NA
181684499,"AC8","01/25/2010",13,"F","R",8859,87,"A",NA,NA
181690421,"AH6","01/20/2010",20,"F","R",8757,83,"A",40,4
181708926,"AF4","01/06/2010",15,"F","R",14618,91,"A",20,2
181723776,"BB8","01/16/2010",14,"F","R",19610,91,"A",NA,NA
181726654,"AA2","01/15/2010",13,"F","R",20906,85,"A",NA,NA
181728114,"AA4","01/13/2010",10,"F","R",21111,82,"A",85,8
181734393,"AF4","01/07/2010",9,"F","R",22980,78,"A",1062,27
181758152,"AC6","01/23/2010",16,"E","R",34952,81,"A",2,2
181818303,"BG7","01/21/2010",7,"F","R",28445,87,"A",80,5
181820689,"AA4","01/23/2010",11,"F","R",60540,82,"A",NA,NA
181826371,"BA2","01/21/2010",17,"F","R",61523,82,"A",NA,NA
181829284,"AF4","01/20/2010",13,"F","R",62535,81,"A",NA,NA
181830928,"AA2","01/15/2010",17,"F","R",63017,86,"A",20,2
181831470,"AA6","01/18/2010",16,"F","R",63119,79,"A",NA,NA
181844028,"AG2","01/21/2010",11,"E","R",70806,83,"B",NA,NA
181851841,"AJ3","01/13/2010",14,"D","R",75703,88,"A",NA,NA
181870338,"AA6","01/18/2010",14,"F","R",74132,91,"A",NA,NA
181902974,"AF8","01/05/2010",5,"F","N",97526,88,"A",NA,NA
181917873,"AF8","01/12/2010",9,"E","R",1201,77,"A",NA,NA
181921875,"AA4","01/23/2010",18,"F","R",2301,90,"A",3,3
181926734,"BB4","01/23/2010",14,"F","R",4107,82,"A",NA,NA
181928714,"AE2","01/22/2010",13,"F","R",6234,90,"A",NA,NA
181933722,"AK1","01/21/2010",12,"F","R",7444,81,"A",111,17
181941188,"BE9","01/20/2010",9,"F","R",10302,90,"A",NA,NA
181942475,"AG2","01/03/2010",17,"E","R",10519,84,"A",NA,NA
181949223,"AQ2","01/21/2010",12,"F","R",11735,78,"C",NA,NA
181949835,"AF6","01/07/2010",12,"F","R",32563,83,"A",NA,NA
181965096,"AF4","01/16/2010",9,"F","R",17043,87,"A",15,1
181967647,"AF4","01/06/2010",13,"F","R",18201,85,"A",NA,NA
181972126,"BH1","01/19/2010",10,"F","R",19355,87,"A",NA,NA
181976606,"BF4","01/20/2010",10,"F","R",34951,88,"A",40,4
181977885,"AA7","01/26/2010",15,"F","R",21286,84,"A",NA,NA
181980053,"AA4","01/13/2010",8,"F","R",21409,82,"B",15,1
181982505,"AA6","01/15/2010",14,"F","R",22307,88,"A",105,6
181992223,"AL7","01/19/2010",13,"F","R",29485,84,"A",NA,NA
181997891,"AE6","01/19/2010",7,"F","R",32207,83,"A",NA,NA
182009787,"AT8","01/23/2010",9,"F","R",46218,76,"C",NA,NA
182014027,"AA2","01/21/2010",9,"F","R",23454,75,"A",NA,NA
182020867,"AA1","01/23/2010",17,"F","R",44124,91,"A",NA,NA
182056960,"AW3","01/18/2010",14,"F","R",53520,89,"A",NA,NA
182060871,"AX7","01/24/2010",17,"F","R",55308,90,"A",1,1
182066894,"AH4","01/20/2010",13,"F","R",60018,91,"A",75,8
182069682,"AA4","01/22/2010",11,"F","R",60181,83,"A",NA,NA
182085050,"AA2","01/26/2010",9,"F","R",63128,86,"A",NA,NA
182150789,"BB2","01/22/2010",10,"F","R",97219,90,"A",40,4
182154468,"AF7","01/19/2010",12,"F","R",97504,87,"A",NA,NA
182164780,"AA2","01/12/2010",9,"F","R",34207,84,"A",NA,NA
182172593,"AH7","01/15/2010",15,"D","R",34275,79,"A",NA,NA
182185124,"AK1","01/21/2010",17,"F","R",7410,81,"A",NA,NA
182192948,"AD1","01/25/2010",17,"F","R",8816,78,"A",NA,NA
182236034,"BD5","01/23/2010",10,"F","R",18411,88,"A",20,2
182236331,"AF4","01/21/2010",15,"F","R",18509,78,"A",NA,NA
182236398,"AF4","01/06/2010",9,"F","R",18512,89,"A",NA,NA
182243824,"AF4","01/21/2010",14,"F","R",17050,90,"A",NA,NA
182257758,"AA2","01/21/2010",10,"F","R",34231,83,"A",NA,NA
182260596,"AF4","01/23/2010",12,"F","R",24014,82,"A",NA,NA
182261420,"AM9","01/13/2010",12,"F","R",24445,84,"A",1,1
182315457,"AV9","01/20/2010",11,"F","R",92637,76,"A",NA,NA
182318840,"AC5","01/14/2010",13,"F","R",44149,89,"A",5,1
182344119,"AC3","01/20/2010",5,"F","R",48322,83,"A",NA,NA
182347963,"BF4","01/16/2010",10,"F","R",32966,87,"A",85,7
182350512,"AB2","01/25/2010",16,"F","R",48193,87,"A",NA,NA
182353441,"AA4","01/21/2010",10,"F","R",48234,81,"C",NA,NA
182377002,"AE7","01/05/2010",14,"E","R",53188,82,"A",NA,NA
182382119,"BE6","01/16/2010",9,"F","R",55106,91,"A",10,1
182384115,"AA1","01/18/2010",17,"F","R",55431,87,"A",NA,NA
182389569,"BH4","01/13/2010",17,"F","R",56362,84,"A",NA,NA
182402446,"AC8","01/23/2010",10,"F","R",60630,87,"A",NA,NA
182406579,"BC6","01/12/2010",9,"F","R",61103,83,"A",NA,NA
182407403,"AM5","01/20/2010",11,"F","R",61270,84,"A",25,1
182409672,"AK6","01/22/2010",10,"F","R",61701,80,"A",NA,NA
182416032,"AC5","01/19/2010",16,"F","R",63130,82,"A",NA,NA
182416768,"AD8","01/22/2010",13,"F","R",63034,86,"A",NA,NA
182424184,"BA4","01/24/2010",11,"F","R",66762,82,"A",NA,NA
182437350,"AA6","01/20/2010",9,"F","R",23185,85,"A",NA,NA
182470419,"AA6","01/12/2010",15,"F","R",85710,83,"A",NA,NA
182476168,"AA3","01/20/2010",9,"F","R",90212,85,"A",NA,NA
182482430,"AB6","01/21/2010",13,"F","R",90277,89,"A",15,1
182503938,"BB3","01/21/2010",9,"F","R",97138,86,"A",NA,NA
182516815,"AA5","01/12/2010",12,"F","R",98006,85,"A",NA,NA
182524827,"BB4","01/20/2010",13,"F","R",4072,84,"A",NA,NA
182542183,"AA2","01/22/2010",13,"F","R",34429,82,"A",NA,NA
182549550,"BA5","01/22/2010",11,"F","R",15212,81,"A",NA,NA
182565200,"AF4","01/18/2010",11,"F","R",21502,76,"A",NA,NA
182566034,"AA6","01/25/2010",10,"F","R",22151,84,"A",NA,NA
182568865,"AF4","01/25/2010",15,"F","R",24019,85,"A",NA,NA
182586081,"AA1","01/20/2010",13,"F","R",34275,82,"A",NA,NA
182608661,"AC3","01/14/2010",16,"F","R",48316,92,"A",NA,NA
182612333,"AA6","01/23/2010",10,"F","R",48642,89,"A",NA,NA
182629451,"AH4","01/21/2010",12,"F","R",60004,87,"A",20,2
182629634,"AH5","01/20/2010",9,"F","R",60540,83,"A",NA,NA
182676536,"AA1","01/14/2010",21,"F","R",93420,85,"A",NA,NA
182682492,"AA4","01/10/2010",10,"F","R",95688,84,"A",40,2
182686501,"AA1","01/26/2010",9,"F","N",93012,81,"A",NA,NA
182692921,"AA1","01/12/2010",7,"F","R",34287,83,"A",NA,NA
182693515,"AA6","01/22/2010",9,"F","R",1462,86,"A",NA,NA
182699694,"AA1","01/20/2010",11,"F","R",2835,87,"A",NA,NA
182700245,"AA5","01/25/2010",15,"F","R",2888,76,"A",NA,NA
182707687,"AX3","01/14/2010",11,"F","R",6489,89,"A",5.05,1
182712893,"AK1","01/20/2010",15,"F","R",7430,88,"A",NA,NA
182733337,"AH2","01/07/2010",10,"D","R",12581,82,"A",45,4
182734061,"AF4","01/07/2010",17,"F","R",13031,82,"A",10,1
182735787,"AF4","01/15/2010",9,"F","R",13140,82,"A",15,1
182741215,"BA6","01/20/2010",10,"F","R",15102,80,"A",10,2
182754184,"AF4","01/05/2010",13,"F","R",18702,89,"A",NA,NA
182754622,"AE2","01/23/2010",10,"F","R",34606,87,"A",NA,NA
182754705,"AF4","01/06/2010",10,"C","R",18944,84,"A",NA,NA
182757922,"AA1","01/20/2010",6,"F","R",93402,82,"A",30,3
182759563,"BB8","01/21/2010",12,"F","R",19607,86,"A",NA,NA
182787259,"AF6","01/14/2010",7,"F","R",32653,77,"A",25,1
182799163,"AA2","01/13/2010",10,"F","R",34205,83,"A",NA,NA
182799163,"AA2","01/13/2010",10,"F","R",34205,83,"A",NA,NA
182813378,"AG2","01/04/2010",12,"E","R",40484,88,"A",30,3
182820100,"AA2","01/15/2010",9,"F","R",44140,48,"A",NA,NA
182821595,"AA3","01/15/2010",9,"F","R",44511,85,"A",NA,NA
182823054,"AM3","01/20/2010",13,"F","R",45050,86,"A",NA,NA
182836841,"AA3","01/20/2010",6,"F","R",48322,85,"A",40.5,2
182839811,"AA8","01/15/2010",13,"F","R",48150,84,"A",NA,NA
182839837,"AA3","01/14/2010",13,"F","R",48152,82,"A",NA,NA
182858621,"AA8","01/22/2010",8,"F","R",53405,82,"B",30,3
182858928,"AW2","01/22/2010",11,"F","N",53704,82,"A",NA,NA
182873471,"AA4","01/12/2010",9,"F","R",60467,83,"A",NA,NA
182875633,"AA4","01/26/2010",9,"F","R",60525,84,"A",25,2
182884288,"AA6","01/13/2010",13,"F","R",62234,87,"A",NA,NA
182885574,"BE5","01/20/2010",20,"F","R",62670,85,"A",NA,NA
182904680,"AF1","01/09/2010",9,"D","R",72758,85,"A",5,1
182935551,"AA5","01/12/2010",9,"F","R",89134,81,"A",NA,NA
182946129,"AF4","01/20/2010",16,"F","R",93711,99,"A",NA,NA
182947184,"AF7","01/15/2010",10,"F","R",97504,87,"A",25,3
182956144,"BB3","01/19/2010",9,"F","R",97141,82,"A",NA,NA
182959973,"AF7","01/11/2010",10,"F","R",97504,89,"A",NA,NA
182962241,"AA4","01/22/2010",14,"F","R",98225,88,"A",NA,NA
182969824,"AX3","01/16/2010",14,"F","R",6450,89,"A",NA,NA
182970483,"AA7","01/20/2010",10,"F","R",7005,82,"A",NA,NA
182990689,"AF4","01/23/2010",12,"F","R",25704,78,"A",NA,NA
182993923,"AA3","01/05/2010",14,"D","N",30327,85,"A",NA,NA
183003458,"AC6","01/17/2010",8,"F","R",43560,89,"A",NA,NA
183004514,"AA1","01/23/2010",10,"F","R",44143,87,"A",NA,NA
183008937,"AA1","01/12/2010",9,"F","R",34275,88,"A",NA,NA
183039312,"AA3","01/13/2010",15,"F","R",90049,88,"A",NA,NA
183065788,"AA3","01/20/2010",15,"F","R",89134,84,"A",NA,NA
183072438,"BF9","01/25/2010",8,"F","N",8831,86,"A",NA,NA
183090307,"AF4","01/14/2010",9,"F","R",14225,92,"A",NA,NA
183095363,"AE4","01/14/2010",7,"F","R",15217,84,"A",NA,NA
183107127,"AK2","01/19/2010",10,"F","R",7450,84,"A",NA,NA
183114263,"AA5","01/22/2010",18,"F","R",20814,88,"A",100,1
183131234,"AL8","01/20/2010",9,"F","R",29412,84,"A",NA,NA
183132687,"AM6","01/14/2010",9,"F","R",29501,90,"A",NA,NA
183141159,"BF4","01/22/2010",9,"F","R",34949,88,"A",650,22
183147123,"AZ3","01/21/2010",9,"F","R",34769,89,"A",180,21
183155803,"AG2","01/26/2010",9,"E","R",40472,69,"A",NA,NA
183161561,"AA2","01/12/2010",15,"F","R",44131,83,"A",NA,NA
183164649,"AM3","01/17/2010",12,"F","R",45231,88,"A",NA,NA
183168442,"AP6","01/21/2010",12,"F","R",46514,86,"A",NA,NA
183168517,"AP6","01/21/2010",12,"F","R",46526,89,"A",NA,NA
183168756,"BD7","01/16/2010",12,"F","R",46545,82,"A",NA,NA
183170232,"AM3","01/25/2010",10,"F","R",47022,87,"A",NA,NA
183174556,"AA1","01/16/2010",9,"F","N",34287,89,"A",NA,NA
183174564,"AA2","01/21/2010",15,"F","R",48101,86,"A",18,4
183177146,"AA5","01/19/2010",13,"F","R",48236,84,"A",15,1
183178730,"AA2","01/20/2010",17,"F","R",48734,88,"A",NA,NA
183180264,"AU5","01/21/2010",10,"F","R",49008,88,"A",NA,NA
183187392,"AL6","01/21/2010",12,"F","R",52233,85,"A",NA,NA
183212232,"BA3","01/13/2010",11,"F","R",61540,88,"A",125,10
183216662,"BE5","01/23/2010",10,"F","R",62704,82,"A",3,1
183240845,"AA8","01/20/2010",17,"C","R",77096,85,"A",NA,NA
183244987,"BB2","01/25/2010",11,"F","R",97030,79,"A",NA,NA
183255827,"AA2","01/20/2010",10,"F","R",92037,87,"A",25,2
183264050,"BB3","01/22/2010",9,"F","R",97114,83,"A",NA,NA
183264605,"BB2","01/21/2010",9,"F","R",97038,83,"A",NA,NA
183264779,"BB2","01/25/2010",17,"F","R",97230,91,"A",15,2
183299684,"AA6","01/21/2010",9,"F","R",10710,93,"A",10,1
183301811,"AA3","01/26/2010",17,"F","R",8831,87,"A",NA,NA
183307578,"AB3","01/04/2010",10,"C","R",11804,79,"A",NA,NA
183315431,"BA5","01/22/2010",11,"F","R",15136,86,"A",NA,NA
183334564,"BB8","01/16/2010",7,"F","R",19610,83,"A",15,1
183351220,"AR4","01/20/2010",17,"F","R",27401,86,"C",NA,NA
183379825,"AA6","01/11/2010",11,"F","R",38133,86,"A",NA,NA
183385400,"AF4","01/05/2010",17,"F","R",41102,88,"A",NA,NA
183388693,"AC5","01/16/2010",6,"F","R",43617,86,"A",10,1
183390418,"AB7","01/24/2010",13,"F","R",44122,89,"C",100,7
183392166,"AA2","01/19/2010",17,"F","R",44514,82,"A",NA,NA
183397132,"AX5","01/26/2010",10,"F","R",46310,80,"A",NA,NA
183401660,"AB9","01/16/2010",11,"F","R",34677,84,"A",NA,NA
183402791,"AB7","01/08/2010",12,"F","N",48062,90,"A",NA,NA
183405471,"AA4","01/12/2010",12,"F","R",48101,86,"A",NA,NA
183414325,"AU5","01/20/2010",16,"F","R",49006,85,"A",NA,NA
183431956,"AX8","01/20/2010",12,"F","R",55407,89,"A",NA,NA
183433366,"AX8","01/26/2010",10,"F","R",55425,83,"A",NA,NA
183434943,"AX8","01/23/2010",17,"F","R",55429,90,"A",35,2
183452523,"AA4","01/19/2010",15,"F","R",60714,85,"A",NA,NA
183473099,"AS9","01/23/2010",11,"F","R",70377,84,"A",NA,NA
183515741,"AV9","01/21/2010",9,"F","R",93035,86,"A",NA,NA
183524487,"AA4","01/20/2010",10,"F","R",95125,85,"A",NA,NA
183525898,"BC7","01/19/2010",11,"F","R",95709,81,"A",NA,NA
183532118,"AA5","01/22/2010",9,"F","R",98040,86,"A",NA,NA
183536598,"AA6","01/19/2010",6,"F","R",1545,82,"A",NA,NA
183547058,"AP2","01/21/2010",10,"F","N",34465,82,"A",NA,NA
183556638,"AB6","01/03/2010",9,"E","R",6062,82,"A",265,25
183564459,"AG2","01/06/2010",11,"E","N",87109,87,"A",NA,NA
183570100,"AF4","01/19/2010",17,"F","R",17111,92,"A",337.5,20
183585330,"AG5","01/13/2010",16,"F","R",12110,82,"A",NA,NA
183586981,"AF4","01/07/2010",13,"F","R",22602,82,"A",35,6
183589985,"AK4","01/21/2010",15,"F","R",13904,85,"A",NA,NA
183591734,"BC5","01/20/2010",9,"F","R",14420,87,"A",NA,NA
183597509,"BA8","01/26/2010",17,"F","R",15301,86,"A",NA,NA
183599745,"BA6","01/23/2010",7,"F","R",15236,81,"A",NA,NA
183599968,"AA3","01/22/2010",8,"F","R",15241,87,"A",923,31
183606367,"AF4","01/12/2010",9,"F","R",17403,84,"A",NA,NA
183614676,"AV6","01/21/2010",12,"F","R",19055,90,"A",NA,NA
183620558,"AE3","01/25/2010",11,"F","R",19355,82,"A",NA,NA
183621655,"BB9","01/20/2010",12,"F","R",19601,85,"A",NA,NA
183632702,"AA6","01/15/2010",10,"F","R",22151,80,"A",NA,NA
183632819,"AA6","01/24/2010",9,"F","R",22152,85,"A",NA,NA
183647718,"AH1","01/21/2010",10,"F","R",29625,89,"A",NA,NA
183666213,"AC2","01/25/2010",17,"F","R",48430,90,"A",NA,NA
183686237,"AA3","01/14/2010",10,"F","R",85208,86,"A",NA,NA
183707934,"AA5","01/14/2010",17,"F","R",48362,81,"A",NA,NA
183708007,"AA1","01/21/2010",16,"F","R",48040,87,"A",5,1
183714401,"AA5","01/21/2010",17,"F","R",48178,82,"A",NA,NA
183719004,"AY2","01/22/2010",13,"F","R",48134,88,"A",NA,NA
183721539,"AA9","01/04/2010",15,"C","R",34481,82,"A",NA,NA
183721562,"AD1","01/11/2010",9,"F","R",48444,86,"A",NA,NA
183725274,"AD4","01/21/2010",17,"F","R",48864,84,"A",NA,NA
183746999,"AA5","01/23/2010",17,"F","R",55118,88,"A",NA,NA
183751825,"AG2","01/11/2010",9,"E","R",55428,80,"A",25,2
183759463,"AH4","01/25/2010",16,"F","R",60004,86,"A",NA,NA
183760354,"AH4","01/14/2010",9,"F","R",60016,89,"A",NA,NA
183768522,"AA3","01/20/2010",16,"F","R",34684,87,"A",NA,NA
183769553,"AE8","01/20/2010",11,"F","R",60611,90,"A",40,4
183774975,"BC6","01/12/2010",13,"F","R",61114,86,"A",NA,NA
183775246,"AA2","01/22/2010",11,"F","N",53406,87,"A",NA,NA
183782762,"AA9","01/06/2010",17,"C","R",34788,84,"A",60,5
183795707,"AD8","01/15/2010",16,"D","R",68638,87,"A",NA,NA
183845585,"AD6","01/14/2010",11,"F","R",85254,95,"A",NA,NA
183846021,"AA3","01/22/2010",9,"F","R",85282,87,"A",NA,NA
183846153,"AD6","01/21/2010",17,"F","R",85249,88,"A",NA,NA
183853241,"AA3","01/09/2010",10,"F","N",90049,89,"A",NA,NA
183856780,"AA1","01/12/2010",11,"F","R",89044,75,"A",30,3
183866193,"AA5","01/15/2010",10,"F","R",93711,84,"A",NA,NA
183871748,"AD4","01/12/2010",9,"F","R",95340,87,"A",NA,NA
183895101,"AA3","01/21/2010",11,"F","R",2904,81,"A",NA,NA
183899103,"AR7","01/25/2010",9,"F","R",6457,78,"A",NA,NA
183906692,"AA1","01/20/2010",9,"C","R",10583,87,"A",NA,NA
183907161,"AA1","01/21/2010",9,"F","R",92637,83,"A",20,2
183907344,"AF4","01/07/2010",10,"F","R",10990,79,"A",NA,NA
183930775,"AA3","01/19/2010",17,"F","R",21635,82,"A",NA,NA
183949767,"AA6","01/26/2010",16,"F","R",33710,87,"A",NA,NA
183967710,"AA8","01/20/2010",9,"F","R",48167,86,"A",NA,NA
183968577,"AB4","01/20/2010",17,"F","R",48221,83,"C",15,1
183968692,"AY4","01/19/2010",11,"F","R",48225,90,"A",NA,NA
183978683,"BE7","01/20/2010",14,"F","R",55128,87,"A",NA,NA
183985126,"AA4","01/19/2010",13,"F","R",60143,90,"A",50,5
183986892,"AA4","01/20/2010",11,"F","R",60561,85,"A",375,9
183991827,"AA6","01/20/2010",10,"F","R",63033,83,"A",NA,NA
184013886,"AR1","01/26/2010",10,"F","R",81506,87,"A",NA,NA
184017135,"AA2","01/21/2010",12,"F","R",85375,79,"A",15,1
184020675,"AA3","01/20/2010",10,"F","R",90630,85,"A",NA,NA
184030088,"BC1","01/15/2010",17,"F","R",96001,87,"A",50,9
184034379,"BF7","01/22/2010",16,"F","N",98467,87,"A",NA,NA
184039444,"AA1","01/25/2010",11,"F","R",34667,82,"A",NA,NA
184046423,"AT7","01/21/2010",12,"F","R",2651,86,"A",NA,NA
184048353,"AY6","01/19/2010",11,"F","R",2891,86,"A",12,3
184050375,"AM8","01/20/2010",12,"F","R",3303,90,"A",75,11
184057453,"AA7","01/22/2010",11,"F","R",7003,85,"A",NA,NA
184058584,"AA4","01/22/2010",9,"F","R",7052,88,"A",NA,NA
184061695,"AA3","01/26/2010",10,"F","R",7726,87,"A",10,1
184062503,"AA5","01/23/2010",8,"F","R",7920,82,"A",20,2
184067502,"BE8","01/15/2010",15,"F","R",10304,82,"C",NA,NA
184081487,"AP7","01/26/2010",7,"F","R",16415,83,"A",NA,NA
184083723,"AF4","01/14/2010",11,"F","R",14224,83,"A",NA,NA
184085116,"AF4","01/15/2010",7,"F","N",14626,92,"A",NA,NA
184090496,"AA2","01/22/2010",10,"F","R",16105,88,"A",15,1
184093334,"AF4","01/08/2010",12,"F","R",17315,87,"A",NA,NA
184096303,"AA1","01/24/2010",15,"F","R",18901,88,"A",NA,NA
184112878,"AA6","01/21/2010",12,"F","R",22150,82,"A",NA,NA
184114882,"AF4","01/23/2010",9,"F","R",24019,80,"A",NA,NA
184145720,"AU7","01/12/2010",10,"F","R",37830,87,"A",55,6
184146942,"AA6","01/18/2010",13,"F","N",38138,86,"A",NA,NA
184155273,"AZ4","01/22/2010",17,"F","R",95966,87,"A",NA,NA
184156461,"AA2","01/16/2010",8,"F","R",44406,85,"A",NA,NA
184163525,"AK5","01/17/2010",9,"F","R",47404,88,"A",NA,NA
184168011,"AA4","01/14/2010",13,"F","R",48124,90,"A",10,1
184173086,"AQ4","01/21/2010",10,"F","R",48519,82,"A",NA,NA
184175164,"AD7","01/16/2010",8,"F","R",48917,84,"A",NA,NA
184177673,"AF2","01/20/2010",11,"F","R",49505,81,"A",NA,NA
184184547,"AA7","01/20/2010",8,"F","N",53223,85,"A",NA,NA
184187185,"BE7","01/16/2010",9,"F","R",55109,89,"A",30,3
184189140,"AD2","01/03/2010",11,"C","R",55416,83,"A",NA,NA
184191278,"AD3","01/14/2010",10,"F","R",56001,82,"A",NA,NA
184195204,"AH4","01/20/2010",14,"F","R",60074,85,"A",NA,NA
184196152,"AA4","01/20/2010",8,"F","R",60137,86,"A",15,1
184206829,"BE5","01/26/2010",17,"F","R",62707,82,"A",30,2
184209112,"AA2","01/19/2010",18,"F","R",63124,98,"A",NA,NA
184209500,"AA3","01/19/2010",12,"F","R",63131,86,"A",20,2
184223329,"AK9","01/18/2010",9,"F","R",75418,83,"A",NA,NA
184227734,"AA6","01/22/2010",17,"F","R",93110,84,"A",NA,NA
184266450,"AG2","01/11/2010",16,"E","R",98008,81,"A",NA,NA
184271153,"BE4","01/12/2010",9,"F","R",1085,84,"A",15,1
184276798,"AA1","01/25/2010",14,"F","R",2747,93,"A",NA,NA
184277283,"AA5","01/16/2010",9,"F","R",2852,89,"A",NA,NA
184277697,"AA5","01/21/2010",9,"F","R",2886,87,"A",15,1
184281525,"AB5","01/11/2010",9,"E","R",6118,82,"A",NA,NA
184284784,"AA5","01/16/2010",15,"F","R",7452,87,"A",NA,NA
184289536,"AA6","01/21/2010",8,"F","R",10562,82,"A",NA,NA
184295806,"AA2","01/20/2010",9,"F","R",34231,86,"A",NA,NA
184297935,"AF3","01/13/2010",11,"F","R",34221,84,"A",NA,NA
184314342,"AH2","01/19/2010",10,"F","R",21146,82,"A",NA,NA
184340131,"AU7","01/12/2010",17,"F","R",37915,83,"C",NA,NA
